LogEntry{timestamp=2024-01-01T00:05:48.427, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_6868'}
LogEntry{timestamp=2024-03-21T11:39:51, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_9672'}
LogEntry{timestamp=2024-09-22T12:10:10.950, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6618'}
LogEntry{timestamp=2024-08-12T17:18:54.132, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_3175'}
LogEntry{timestamp=2024-09-08T15:41:25.350, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_5620'}
LogEntry{timestamp=2024-05-23T14:58:21.057, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_5992'}
LogEntry{timestamp=2024-08-21T19:38:03.264, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_6224'}
LogEntry{timestamp=2024-05-02T12:27:12.608, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_4141'}
LogEntry{timestamp=2024-03-06T00:45:40.021, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_4996'}
LogEntry{timestamp=2024-02-21T04:16:16.685, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_1520'}
LogEntry{timestamp=2024-09-11T13:21:24.475, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_3029'}
LogEntry{timestamp=2024-06-04T00:07:28.389, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_2820'}
LogEntry{timestamp=2024-10-11T22:08:38.639, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_3488'}
LogEntry{timestamp=2024-10-05T01:42:56.764, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_3716'}
LogEntry{timestamp=2024-10-04T14:16:57.096, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_1488'}
LogEntry{timestamp=2024-08-13T07:30:32.215, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_8119'}
LogEntry{timestamp=2024-02-06T21:48:33.546, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_4808'}
LogEntry{timestamp=2024-08-02T04:59:35.350, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_4700'}
LogEntry{timestamp=2024-07-16T01:07:00.858, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_6036'}
LogEntry{timestamp=2024-10-19T16:16:30.134, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_3193'}
LogEntry{timestamp=2024-09-02T16:31:31.758, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_8714'}
LogEntry{timestamp=2024-08-05T06:31:40.800, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_4803'}
LogEntry{timestamp=2024-07-29T18:30:29.736, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_4190'}
LogEntry{timestamp=2024-02-26T02:40:34.614, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_6117'}
LogEntry{timestamp=2024-08-24T06:12:00.780, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_4497'}
LogEntry{timestamp=2024-10-10T21:52:54.400, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_5015'}
LogEntry{timestamp=2024-04-20T05:26:42.918, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_9192'}
LogEntry{timestamp=2024-05-01T06:37:24.855, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_1324'}
LogEntry{timestamp=2024-05-29T06:35:30.466, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_6361'}
LogEntry{timestamp=2024-04-27T10:31:29.871, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_3101'}
LogEntry{timestamp=2024-03-05T08:45:29.294, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_4137'}
LogEntry{timestamp=2024-10-04T20:16:28.492, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_1271'}
LogEntry{timestamp=2024-07-08T00:16:52.437, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_2581'}
LogEntry{timestamp=2024-08-23T16:08:34.128, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_7769'}
LogEntry{timestamp=2024-09-02T16:10:55.708, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_1231'}
LogEntry{timestamp=2024-08-31T19:12:19.928, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_7132'}
LogEntry{timestamp=2024-10-04T02:19:28.730, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_8227'}
LogEntry{timestamp=2024-05-11T01:58:02.168, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_6006'}
LogEntry{timestamp=2024-07-26T22:24:34.584, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_3752'}
LogEntry{timestamp=2024-03-07T22:48:07.147, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_3236'}
LogEntry{timestamp=2024-08-08T20:25:31.392, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_4761'}
LogEntry{timestamp=2024-07-17T10:14:43.476, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_2010'}
LogEntry{timestamp=2024-07-17T01:41:06.750, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_3967'}
LogEntry{timestamp=2024-08-30T12:42:44.568, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_8942'}
LogEntry{timestamp=2024-02-16T14:02:26.563, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_3519'}
LogEntry{timestamp=2024-07-22T13:25:20.050, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_1481'}
LogEntry{timestamp=2024-02-14T06:47:55.878, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_8272'}
LogEntry{timestamp=2024-01-20T08:56:20.655, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_8344'}
LogEntry{timestamp=2024-06-22T03:38:41.980, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_5297'}
LogEntry{timestamp=2024-01-15T07:15:57.343, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8567'}
LogEntry{timestamp=2024-01-26T10:58:25.473, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_3251'}
LogEntry{timestamp=2024-01-24T18:43:31.516, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_4463'}
LogEntry{timestamp=2024-06-05T02:12:03.585, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_7215'}
LogEntry{timestamp=2024-10-16T14:49:18.200, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_9887'}
LogEntry{timestamp=2024-04-04T13:32:45.480, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_7549'}
LogEntry{timestamp=2024-04-20T06:07:15.904, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_7075'}
LogEntry{timestamp=2024-10-04T15:54:54.372, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_3786'}
LogEntry{timestamp=2024-06-15T01:13:46.271, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_3977'}
LogEntry{timestamp=2024-04-12T15:30:10.944, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_7981'}
LogEntry{timestamp=2024-05-09T10:14:52.245, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_6638'}
LogEntry{timestamp=2024-09-24T13:41:39.786, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_5809'}
LogEntry{timestamp=2024-06-07T20:43:52.164, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_4266'}
LogEntry{timestamp=2024-06-08T23:00:24.460, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8069'}
LogEntry{timestamp=2024-04-13T15:11:27.228, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_8738'}
LogEntry{timestamp=2024-08-09T22:19:00.670, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_1741'}
LogEntry{timestamp=2024-03-21T21:48:13.776, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_3580'}
LogEntry{timestamp=2024-09-10T15:20:57.350, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_2994'}
LogEntry{timestamp=2024-04-20T17:33:21.020, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_5579'}
LogEntry{timestamp=2024-06-10T20:31:53.264, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_2331'}
LogEntry{timestamp=2024-02-17T04:08:50.394, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_3816'}
LogEntry{timestamp=2024-06-08T17:15:39.373, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_5615'}
LogEntry{timestamp=2024-03-14T01:29:43.641, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_2244'}
LogEntry{timestamp=2024-01-14T23:44:27.080, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_7233'}
LogEntry{timestamp=2024-06-27T02:19:29.076, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_2386'}
LogEntry{timestamp=2024-10-18T16:30:43.086, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_6150'}
LogEntry{timestamp=2024-06-05T06:58:27.837, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_2960'}
LogEntry{timestamp=2024-08-23T23:32:12.672, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_7269'}
LogEntry{timestamp=2024-08-12T11:19:02.154, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_3437'}
LogEntry{timestamp=2024-02-21T13:35:11.480, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_9613'}
LogEntry{timestamp=2024-08-09T04:24:06.750, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_8583'}
LogEntry{timestamp=2024-09-27T23:30:02.836, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_1436'}
LogEntry{timestamp=2024-02-17T05:57:37.788, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_4387'}
LogEntry{timestamp=2024-08-22T19:09:18.720, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6933'}
